"Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"17","307","Bl","2","2009","Live",12.2,,"Live",,,,,,,,,,
"17","307","Bl","2","2019","Live",13.3,,,,,,,,,,,,
"17","308","Bl","2","2009","Live",7.7,,"Live - 45° lean",,,,,,,,,,
"17","311","Bl","2","2009","Live",8,,"Live",,,,,,,,,,
"17","311","Bl","2","2019","Live",10.8,9.8,,,,,,,,,,,
"17","313","Bl","2","2019","Live",8.3,,,,,,,,,,,,
"17","314","Bl","2","1992","Live",8,,,,,,,,,,,,
"17","314","Bl","2","2009","Live",10.1,,"Live - Crooked Leader",,,,,,,,,,
"17","314","Bl","2","2019","Live",11.5,,,,,,,,,,,,
"17","316","Bl","2","1992","Live",23.5,,,,,,,,,,,,
"17","316","Bl","2","2009","Live",27.2,,"Live",,,,,,,,,,
"17","316","Bl","2","2019","Live",29.3,19.7,,,,,,,,,,,
"17","317","Bl","2","2009","Live",8,,"Live",,,,,,,,,,
"17","317","Bl","2","2019","Live",8.7,,,,,,,,,,,,
"17","318","Bl","2","1992","Live",7.5,,,,,,,,,,,,
"17","318","Bl","2","2009","Live",8.7,,"Live",,,,,,,,,,
"17","318","Bl","2","2019","Live",9.9,9.2,,,,,,,,,,,
"17","322","Bl","2","1992","Live",15.1,,,,,,,,,,,,
"17","322","Bl","2","2009","Live",18.1,,"Live (Woodpecker Holes)",,,,,,,,,,
"17","322","Bl","2","2019","Live",20.3,15.2,,,,,,,,,,,
"17","324","Sx","2","1992","Live",30.3,,,,,,,,,,,,
"17","324","Sx","2","2009","Live",31.8,,"Live",,,,,,,,,,
"17","324","Sx","2","2019","Live",33.1,23.2,,,,,,,,,,,
"17","327","Bl","2","1992","Live",8.7,,,,,,,,,,,,
"17","327","Bl","2","2009","Live",11.4,,"Live",,,,,,,,,,
"17","327","Bl","2","2019","Live",13.2,,,,,,,,,,,,
"17","330","Bl","2","1992","Live",10.8,,,,,,,,,,,,
"17","330","Bl","2","2009","Live",12.5,,"Live",,,,,,,,,,
"17","330","Bl","2","2019","Live",13.6,,,,,,,,,,,,
"17","331","Bl","2","1992","Live",20.7,,,,,,,,,,,,
"17","331","Bl","2","2009","Live",22.1,,"Live",,,,,,,,,,
"17","331","Bl","2","2019","Dead",22.1,,"standing dead",,,,,,,,,,
"17","332","Bl","2","1992","Live",10,,,,,,,,,,,,
"17","332","Bl","2","2009","Live",12,,"Live",,,,,,,,,,
"17","332","Bl","2","2019","Live",13.4,10.3,,,,,,,,,,,
"17","334","Bl","2","1992","Live",12.7,,,,,,,,,,,,
"17","334","Bl","2","2009","Live",14.8,,"Live",,,,,,,,,,
"17","334","Bl","2","2019","Live",16.7,,,,,,,,,,,,
"17","337","Bl","2","1992","Live",12.3,,,,,,,,,,,,
"17","337","Bl","2","2009","Live",14.8,,"Live",,,,,,,,,,
"17","337","Bl","2","2019","Live",16.5,,,,,,,,,,,,
"17","339","Bl","2","1992","Live",17.8,,,,,,,,,,,,
"17","339","Bl","2","2009","Live",20.7,,"Live",,,,,,,,,,
"17","339","Bl","2","2019","Live",23.2,14.4,,,,,,,,,,,
"17","388","Bl","1","1992","Live",9.3,,,,,,,,,,,,
"17","388","Bl","1","2009","Live",14.1,,"Live",,,,,,,,,,
"17","388","Bl","1","2019","Live",16.9,,,,,,,,,,,,
"17","389","Bl","2","1992","Live",16.6,,,,,,,,,,,,
"17","389","Bl","2","2009","Live",21.4,,"Live",,,,,,,,,,
"17","389","Bl","2","2019","Live",24.5,17,,,,,,,,,,,
"17","39","Ep","1","1992","Live",13.1,13.1,,,,,,,,,,,
"17","39","Ep","1","2009","Live",17.4,,"Live",,,,,,,,,,
"17","39","Ep","1","2019","Live",19,,,,,,,,,,,,
"17","390","Bl","2","2009","Live",7.8,,"Live",,,,,,,,,,
"17","390","Bl","2","2019","Live",8.6,6.7,,,,,,,,,,,
"17","391","Sx","4","1992","Live",10.5,,,,,,,,,,,,
"17","391","Sx","4","2009","Live",16.8,,"Live",,,,,,,,,,
"17","391","Sx","4","2019","Live",20.5,16.8,,,,,,,,,,,
"17","392","Bl","4","1992","Live",10.5,,,,,,,,,,,,
"17","392","Bl","4","2009","Live",13.9,,"Live",,,,,,,,,,
"17","392","Bl","4","2019","Live",16.2,,,,,,,,,,,,
"17","393","Bl","4","1992","Live",9.4,,,,,,,,,,,,
"17","393","Bl","4","2009","Live",13.3,,"Live",,,,,,,,,,
"17","393","Bl","4","2019","Live",15.7,,,,,,,,,,,,
"17","396","Fd","4","1992","Live",56.7,30.5,,,,,,,,,,,
"17","396","Fd","4","1994","Live",57.5,,,,,,,,,,,,
"17","396","Fd","4","1997","Live",58.8,,,,,,,,,,,,
"17","396","Fd","4","2009","Live",63.8,,"Live - Growing too close to 736, DBH estimated",,,,,,,,,,
"17","396","Fd","4","2019","Live",68,34.4,,,,,,,,,,,
"17","397","Bl","4","1992","Live",17.3,,,,,,,,,,,,
"17","397","Bl","4","2009","Live",19,,"Live - Growing too close to 737, DBH estimated",,,,,,,,,,
"17","397","Bl","4","2019","Live",23,17,,,,,,,,,,,
"17","398","Bl","3","1992","Live",12.2,,,,,,,,,,,,
"17","398","Bl","3","2009","Live",15.3,,"Live",,,,,,,,,,
"17","398","Bl","3","2019","Live",17,,,,,,,,,,,,
"17","399","Sx","3","1992","Live",35.9,,,,,,,,,,,,
"17","399","Sx","3","2009","Live",39.6,,"Live",,,,,,,,,,
"17","399","Sx","3","2019","Live",41.7,25.1,,,,,,,,,,,
"17","400","Fd","1","1992","Live",58.7,32.3,,,,,,,,,,,
"17","400","Fd","1","2009","Live",66.1,,"Live",,,,,,,,,,
"17","400","Fd","1","2019","Live",69.7,35.3,,,,,,,,,,,
"17","401","Bl","1","1992","Live",14.3,,,,,,,,,,,,
"17","401","Bl","1","2009","Live",17.2,,"Live - Wrong Species, actually Bl",,,,,,,,,,
"17","401","Bl","1","2019","Live",19.3,11.2,,,,,,,,,,,
"17","402","Sx","1","1992","Live",21.6,,,,,,,,,,,,
"17","402","Sx","1","2009","Live",26.4,,"Live",,,,,,,,,,
"17","402","Sx","1","2019","Live",29.2,18.5,,,,,,,,,,,
"17","403","Bl","2","1992","Live",17.1,,,,,,,,,,,,
"17","403","Bl","2","2009","Live",21.8,,"Live",,,,,,,,,,
"17","403","Bl","2","2019","Live",24.7,15.5,,,,,,,,,,,
"17","404","Bl","3","1992","Live",12,10.2,,,,,,,,,,,
"17","404","Bl","3","2009","Live",15.5,,"Live",,,,,,,,,,
"17","404","Bl","3","2019","Live",17.3,,,,,,,,,,,,
"17","405","Bl","4","1992","Live",15.9,,,,,,,,,,,,
"17","405","Bl","4","2009","Live",20.6,,"Live",,,,,,,,,,
"17","405","Bl","4","2019","Live",23.1,17.7,,,,,,,,,,,
"17","572","Bl","1","1992","Live",14.8,,,,,,,,,,,,
"17","572","Bl","1","2009","Live",17.5,,"Live",,,,,,,,,,
"17","572","Bl","1","2019","Live",19,15.7,,,,,,,,,,,
"17","573","Bl","1","2019","Live",9.6,,,,,,,,,,,,
"17","575","Bl","1","2009","Live",8,,"Live - Dead top",,,,,,,,,,
"17","575","Bl","1","2019","Live",8.9,6.6,,,,,,,,,,,
"17","577","Bl","1","1992","Live",14.5,,,,,,,,,,,,
"17","577","Bl","1","2009","Live",18.2,,"Live",,,,,,,,,,
"17","577","Bl","1","2019","Live",20.4,16.3,,,,,,,,,,,
"17","579","Bl","1","1992","Live",12.2,,,,,,,,,,,,
"17","579","Bl","1","2009","Live",13.8,,"Live",,,,,,,,,,
"17","579","Bl","1","2019","Live",14.4,9.6,,,,,,,,,,,
"17","580","Bl","1","1992","Live",9.6,,,,,,,,,,,,
"17","580","Bl","1","2009","Live",10.4,,"Live",,,,,,,,,,
"17","580","Bl","1","2019","Live",11.1,,,,,,,,,,,,
"17","581","Bl","1","1992","Live",17.5,,,,,,,,,,,,
"17","581","Bl","1","2009","Live",20.9,,"Live",,,,,,,,,,
"17","581","Bl","1","2019","Live",23.3,19,,,,,,,,,,,
"17","582","Bl","1","1992","Live",21,,,,,,,,,,,,
"17","582","Bl","1","2009","Live",24.7,,"Live",,,,,,,,,,
"17","582","Bl","1","2019","Live",26.8,19.8,,,,,,,,,,,
"17","584","Sx","1","1992","Live",30.8,25.7,,,,,,,,,,,
"17","584","Sx","1","2009","Live",32.3,,"Live",,,,,,,,,,
"17","584","Sx","1","2019","Dead",32.3,,"dead, break at 1m",,,,,,,,,,
"17","587","Bl","1","1992","Live",10.4,,,,,,,,,,,,
"17","587","Bl","1","2009","Live",12.3,,"Live",,,,,,,,,,
"17","587","Bl","1","2019","Live",13.5,10.5,,,,,,,,,,,
"17","589","Bl","1","2009","Live",8.5,,"Live",,,,,,,,,,
"17","589","Bl","1","2019","Live",9.2,6.4,,,,,,,,,,,
"17","592","Sx","1","1992","Live",27.4,26.8,,,,,,,,,,,
"17","592","Sx","1","2009","Live",27.9,,"Live",,,,,,,,,,
"17","592","Sx","1","2019","Dead",27.9,,"dead, snapped at 8m",,,,,,,,,,
"17","593","Bl","1","2019","Live",8.9,,,,,,,,,,,,
"17","599","Bl","1","1992","Live",8.1,,,,,,,,,,,,
"17","599","Bl","1","2009","Live",11.2,,"Live",,,,,,,,,,
"17","599","Bl","1","2019","Live",13.8,11.9,,,,,,,,,,,
"17","702","Bl","3","1992","Live",19.5,,,,,,,,,,,,
"17","702","Bl","3","2009","Live",22.5,,"Live",,,,,,,,,,
"17","702","Bl","3","2019","Live",23.9,18.5,,,,,,,,,,,
"17","704","Bl","3","1992","Live",9.3,,,,,,,,,,,,
"17","704","Bl","3","2009","Live",11.4,,"Live",,,,,,,,,,
"17","704","Bl","3","2019","Live",12.4,8.6,,,,,,,,,,,
"17","705","Bl","3","2009","Live",7.8,,"Live",,,,,,,,,,
"17","705","Bl","3","2019","Live",8.3,,,,,,,,,,,,
"17","706","Bl","3","1992","Live",8.4,,,,,,,,,,,,
"17","706","Bl","3","2009","Live",8.9,,"Live",,,,,,,,,,
"17","706","Bl","3","2019","Live",9.3,,"fork in 2",,,,,,,,,,
"17","707","Bl","3","1992","Live",8.6,,,,,,,,,,,,
"17","707","Bl","3","2009","Live",11,,"Live",,,,,,,,,,
"17","707","Bl","3","2019","Live",12.8,,,,,,,,,,,,
"17","708","Bl","3","1992","Live",9.3,,,,,,,,,,,,
"17","708","Bl","3","2009","Live",10.9,,"Live",,,,,,,,,,
"17","708","Bl","3","2019","Live",11.4,8.8,,,,,,,,,,,
"17","710","Bl","3","1992","Live",7.6,,,,,,,,,,,,
"17","710","Bl","3","2019","Live",7.6,6.8,,,,,,,,,,,
"17","711","Bl","3","2009","Live",9.8,,"Live",,,,,,,,,,
"17","711","Bl","3","2019","Live",10.2,,,,,,,,,,,,
"17","713","Bl","3","1992","Live",8.5,,,,,,,,,,,,
"17","713","Bl","3","2009","Live",9.5,,"Live",,,,,,,,,,
"17","713","Bl","3","2019","Live",9.9,,,,,,,,,,,,
"17","715","Bl","3","1992","Live",8.2,,,,,,,,,,,,
"17","715","Bl","3","2009","Live",9.1,,"Live",,,,,,,,,,
"17","715","Bl","3","2019","Live",9.9,,"missing",,,,,,,,,,
"17","717","Bl","3","2019","Live",7.8,,,,,,,,,,,,
"17","719","Bl","3","1992","Live",15.2,,,,,,,,,,,,
"17","719","Bl","3","2009","Live",17.4,,"Live",,,,,,,,,,
"17","719","Bl","3","2019","Live",18.2,14.8,,,,,,,,,,,
"17","723","Bl","3","1992","Live",20.6,,,,,,,,,,,,
"17","723","Bl","3","2009","Live",24.1,,"Live",,,,,,,,,,
"17","723","Bl","3","2019","Live",25.5,19.5,,,,,,,,,,,
"17","724","Bl","3","2009","Live",8.5,,"Live",,,,,,,,,,
"17","724","Bl","3","2019","Live",9,6.6,,,,,,,,,,,
"17","728","Bl","4","1992","Live",13.5,,,,,,,,,,,,
"17","728","Bl","4","2009","Live",16.6,,"Live",,,,,,,,,,
"17","728","Bl","4","2019","Live",18.6,,,,,,,,,,,,
"17","729","Bl","4","1992","Live",14.3,,,,,,,,,,,,
"17","729","Bl","4","2009","Live",15.3,,"Live",,,,,,,,,,
"17","729","Bl","4","2019","Live",16,,,,,,,,,,,,
"17","731","Bl","4","1992","Live",25.6,19.8,,,,,,,,,,,
"17","731","Bl","4","2009","Live",26.5,,"Live",,,,,,,,,,
"17","731","Bl","4","2019","Live",27.5,23.2,,,,,,,,,,,
"17","732","Bl","4","2009","Live",7.7,,"Live",,,,,,,,,,
"17","732","Bl","4","2019","Live",8.5,,,,,,,,,,,,
"17","734","Bl","4","1992","Live",11.3,,,,,,,,,,,,
"17","734","Bl","4","2009","Live",15.2,,"Live",,,,,,,,,,
"17","734","Bl","4","2019","Live",17.5,14,,,,,,,,,,,
"17","735","Bl","4","2009","Live",8.6,,"Live",,,,,,,,,,
"17","735","Bl","4","2019","Live",10.1,7.4,,,,,,,,,,,
"17","738","Bl","4","1992","Live",10.3,,,,,,,,,,,,
"17","738","Bl","4","2009","Live",12.9,,"Live",,,,,,,,,,
"17","738","Bl","4","2019","Live",14.5,,,,,,,,,,,,
"17","741","Bl","4","2019","Live",7.8,,,,,,,,,,,,
"17","745","Bl","4","1992","Live",10.7,,,,,,,,,,,,
"17","745","Bl","4","2009","Live",14.1,,"Live",,,,,,,,,,
"17","745","Bl","4","2019","Live",15.9,15.3,,,,,,,,,,,
"17","747","Bl","4","1992","Live",9.4,,,,,,,,,,,,
"17","747","Bl","4","2009","Live",11.5,,"Live",,,,,,,,,,
"17","747","Bl","4","2019","Live",12.8,10.8,,,,,,,,,,,
"17","751","Bl","4","1992","Live",11.4,,,,,,,,,,,,
"17","751","Bl","4","2009","Live",13.6,,"Live",,,,,,,,,,
"17","751","Bl","4","2019","Live",14.8,,,,,,,,,,,,
"17","753","Bl","4","2019","Live",8.4,,,,,,,,,,,,
"17","856","Bl",,"2019","Live",7.5,,,,,,,,,,,,
"17","857","Bl",,"2019","Live",8.1,,,,,,,,,,,,
"17","858","Bl",,"2019","Live",9.2,4.9,,,,,,,,,,,
"18","175","Bl","3","2019","Live",8.3,5.1,,,,,,,,,,,
"18","177","Bl","3","1992","Live",20.5,,,,,,,,,,,,
"18","177","Bl","3","2009","Live",23.6,,"Live",,,,,,,,,,
"18","177","Bl","3","2019","Live",24.8,14.6,,,,,,,,,,,
"18","185","Bl","3","2019","Live",8.4,6.3,,,,,,,,,,,
"18","188","Fd","3","1992","Live",85.8,33.8,,,,,,,,,,,
"18","188","Fd","3","2009","Live",89,,"Live",,,,,,,,,,
"18","188","Fd","3","2019","Dead",89,,"dead/broken at 12 m",,,,,,,,,,
"18","337","Bl","1","1992","Live",20.8,,,,,,,,,,,,
"18","337","Bl","1","2009","Live",29.8,,"Live",,,,,,,,,,
"18","337","Bl","1","2019","Live",30.2,23.4,,,,,,,,,,,
"18","338","Bl","1","1992","Live",21.1,,,,,,,,,,,,
"18","338","Bl","1","2009","Live",30.1,,"Live",,,,,,,,,,
"18","338","Bl","1","2019","Live",33.9,25.2,,,,,,,,,,,
"18","339","Bl","1","1992","Live",13.5,,,,,,,,,,,,
"18","339","Bl","1","2009","Live",19.8,,"Live",,,,,,,,,,
"18","339","Bl","1","2019","Live",23.2,16.5,,,,,,,,,,,
"18","340","Bl","2","1992","Live",23.1,,,,,,,,,,,,
"18","340","Bl","2","2009","Live",32.7,,"Live",,,,,,,,,,
"18","340","Bl","2","2019","Live",37.3,23.3,,,,,,,,,,,
"18","341","Bl","2","1992","Live",16.5,,,,,,,,,,,,
"18","341","Bl","2","2009","Live",21.3,,"Live",,,,,,,,,,
"18","341","Bl","2","2019","Live",24.2,18.5,,,,,,,,,,,
"18","342","Sx","3","1992","Live",27.9,22.6,,,,,,,,,,,
"18","342","Sx","3","2009","Live",32.8,,"Live",,,,,,,,,,
"18","342","Sx","3","2019","Live",35.9,21.8,,,,,,,,,,,
"18","343","Bl","3","1992","Live",18.5,,,,,,,,,,,,
"18","343","Bl","3","2009","Live",23.1,,"Live",,,,,,,,,,
"18","343","Bl","3","2019","Live",25.9,20,,,,,,,,,,,
"18","344","Bl","3","1992","Live",13.6,,,,,,,,,,,,
"18","344","Bl","3","2009","Live",18.5,,"Live",,,,,,,,,,
"18","344","Bl","3","2019","Live",21.7,19.7,,,,,,,,,,,
"18","345","Bl","3","1992","Live",14,,,,,,,,,,,,
"18","345","Bl","3","2009","Live",19.5,,"Live",,,,,,,,,,
"18","345","Bl","3","2019","Live",24.4,17.5,,,,,,,,,,,
"18","346","Sx","3","1992","Live",34.9,23.7,,,,,,,,,,,
"18","346","Sx","3","2009","Live",41.2,,"Live",,,,,,,,,,
"18","346","Sx","3","2019","Live",41.8,14.1,,,,,,,,,,,
"18","347","Sx","3","1992","Live",16.9,14.2,,,,,,,,,,,
"18","347","Sx","3","2009","Live",22,,"Live",,,,,,,,,,
"18","347","Sx","3","2019","Live",26.4,18,,,,,,,,,,,
"18","348","Bl","3","1992","Live",25.5,17.8,,,,,,,,,,,
"18","348","Bl","3","2009","Live",31.7,,"Live",,,,,,,,,,
"18","348","Bl","3","2019","Live",34.1,22.3,,,,,,,,,,,
"18","349","Bl","3","1992","Live",23.9,,,,,,,,,,,,
"18","349","Bl","3","2009","Live",31.8,,"Live",,,,,,,,,,
"18","349","Bl","3","2019","Live",36.6,20.1,,,,,,,,,,,
"18","350","Bl","4","1992","Live",11.9,,,,,,,,,,,,
"18","350","Bl","4","2009","Live",24.3,,"Live",,,,,,,,,,
"18","350","Bl","4","2019","Live",31,19.6,,,,,,,,,,,
"18","351","Bl","4","1992","Live",17.3,,,,,,,,,,,,
"18","351","Bl","4","2009","Live",24,,"Live",,,,,,,,,,
"18","351","Bl","4","2019","Live",28,20.7,,,,,,,,,,,
"18","352","Bl","4","1992","Live",14.4,,,,,,,,,,,,
"18","352","Bl","4","2009","Live",20.1,,"Live",,,,,,,,,,
"18","352","Bl","4","2019","Live",23.9,20.3,,,,,,,,,,,
"18","353","Bl","4","1992","Live",12,,,,,,,,,,,,
"18","353","Bl","4","2009","Live",22.5,,"Live",,,,,,,,,,
"18","353","Bl","4","2019","Live",27.7,20.2,,,,,,,,,,,
"18","354","Bl","1","1992","Live",13.6,,,,,,,,,,,,
"18","354","Bl","1","2009","Live",20.7,,"Live",,,,,,,,,,
"18","354","Bl","1","2019","Live",24.8,16.7,,,,,,,,,,,
"18","355","Bl","1","1992","Live",19.7,,,,,,,,,,,,
"18","355","Bl","1","2009","Live",30.1,,"Live",,,,,,,,,,
"18","355","Bl","1","2019","Live",37.5,21.2,,,,,,,,,,,
"18","474","Bl","1","1992","Live",8.9,,,,,,,,,,,,
"18","474","Bl","1","2009","Live",16.5,,"Live - 45° Lean",,,,,,,,,,
"18","474","Bl","1","2019","Live",18.7,,"live, 60 deg lean",,,,,,,,,,
"18","476","Bl","1","2009","Live",8.7,,"Live",,,,,,,,,,
"18","476","Bl","1","2019","Live",11.8,8.7,,,,,,,,,,,
"18","478","Bl","1","1992","Live",17.2,,,,,,,,,,,,
"18","478","Bl","1","2009","Live",19.8,,"Live",,,,,,,,,,
"18","478","Bl","1","2019","Live",20.7,19.3,,,,,,,,,,,
"18","488","Bl","1","1992","Live",8.1,,,,,,,,,,,,
"18","488","Bl","1","2009","Live",10.1,,"Live",,,,,,,,,,
"18","488","Bl","1","2019","Live",12.5,7.8,,,,,,,,,,,
"18","497","Bl","2","1992","Live",10.8,7.1,,,,,,,,,,,
"18","497","Bl","2","2009","Live",13,,"Live",,,,,,,,,,
"18","497","Bl","2","2019","Live",14,,"top boken",,,,,,,,,,
"18","500","Bl","2","1992","Live",21.4,,,,,,,,,,,,
"18","500","Bl","2","2009","Live",25,,"Live",,,,,,,,,,
"18","500","Bl","2","2019","Live",25.5,20.5,,,,,,,,,,,
"18","854","Sx",,"2019","Live",7.5,,,,,,,,,,,,
"19","143","Bl","3","1992","Live",10.3,,,,,,,,,,,,
"19","143","Bl","3","2009","Live",13.4,,"Live",,,,,,,,,,
"19","143","Bl","3","2019","Live",15,13.4,,,,,,,,,,,
"19","144","Bl","3","1992","Live",9.8,,,,,,,,,,,,
"19","144","Bl","3","2009","Live",11.5,,"Live",,,,,,,,,,
"19","144","Bl","3","2019","Live",11.5,,,,,,,,,,,,
"19","145","Bl","3","1992","Live",12.5,,,,,,,,,,,,
"19","145","Bl","3","2009","Live",16.8,,"Live",,,,,,,,,,
"19","145","Bl","3","2019","Live",18.7,,,,,,,,,,,,
"19","149","Bl","3","1992","Live",9.9,,,,,,,,,,,,
"19","149","Bl","3","2009","Live",13.2,,"Live",,,,,,,,,,
"19","149","Bl","3","2019","Live",14.4,15.6,,,,,,,,,,,
"19","150","Bl","3","1992","Live",10.2,,,,,,,,,,,,
"19","150","Bl","3","2009","Live",12.7,,"Live",,,,,,,,,,
"19","150","Bl","3","2019","Live",14.4,,,,,,,,,,,,
"19","151","Bl","3","1992","Live",13.7,8.1,,,,,,,,,,,
"19","151","Bl","3","2009","Live",16.7,,"Live",,,,,,,,,,
"19","151","Bl","3","2019","Live",19.4,,,,,,,,,,,,
"19","153","Bl","3","1992","Live",7.7,,,,,,,,,,,,
"19","153","Bl","3","2009","Live",8.5,,"Live - Scar at tag",,,,,,,,,,
"19","153","Bl","3","2019","Live",8.8,,,,,,,,,,,,
"19","155","Bl","3","1992","Live",13,,,,,,,,,,,,
"19","155","Bl","3","2009","Live",17.7,,"Live",,,,,,,,,,
"19","155","Bl","3","2019","Live",19.2,,,,,,,,,,,,
"19","156","Bl","3","1992","Live",8.2,,,,,,,,,,,,
"19","156","Bl","3","2009","Live",9.9,,"Live",,,,,,,,,,
"19","156","Bl","3","2019","Dead",10,,"red dead 2019",,,,,,,,,,
"19","158","Bl","4","1992","Live",8.1,,,,,,,,,,,,
"19","158","Bl","4","2009","Live",9.9,,"Live",,,,,,,,,,
"19","158","Bl","4","2019","Live",10.4,6,,,,,,,,,,,
"19","161","Bl","4","1992","Live",10.1,,,,,,,,,,,,
"19","161","Bl","4","2009","Live",14,,"Live",,,,,,,,,,
"19","161","Bl","4","2019","Live",15.1,,,,,,,,,,,,
"19","164","Bl","4","2009","Live",9.2,,"Live",,,,,,,,,,
"19","164","Bl","4","2019","Live",12,10,,,,,,,,,,,
"19","167","Bl","4","2009","Live",9.3,,"Live",,,,,,,,,,
"19","167","Bl","4","2019","Live",11.2,12.2,,,,,,,,,,,
"19","247","Bl","3","1992","Live",19,,,,,,,,,,,,
"19","247","Bl","3","2009","Live",31.3,,"Live",,,,,,,,,,
"19","247","Bl","3","2019","Live",35.3,20.1,,,,,,,,,,,
"19","248","Bl","3","1992","Live",13.7,,,,,,,,,,,,
"19","248","Bl","3","2009","Live",22.1,,"Live",,,,,,,,,,
"19","248","Bl","3","2019","Live",25.2,20.5,,,,,,,,,,,
"19","249","Bl","4","1992","Live",12.9,,,,,,,,,,,,
"19","249","Bl","4","2009","Live",20.3,,"Live",,,,,,,,,,
"19","249","Bl","4","2019","Live",24.2,17.5,,,,,,,,,,,
"19","250","Bl","4","1992","Live",10.6,,,,,,,,,,,,
"19","250","Bl","4","2009","Live",15.7,,"Live",,,,,,,,,,
"19","250","Bl","4","2019","Live",18.4,,,,,,,,,,,,
"19","251","Bl","4","1992","Live",8.3,,,,,,,,,,,,
"19","251","Bl","4","2009","Live",15.1,,"Live",,,,,,,,,,
"19","251","Bl","4","2019","Live",19,,,,,,,,,,,,
"19","252","Bl","4","1992","Live",16.4,,,,,,,,,,,,
"19","252","Bl","4","2009","Live",28.7,,"Live",,,,,,,,,,
"19","252","Bl","4","2019","Live",32.9,19.7,,,,,,,,,,,
"19","381","Bl","1","1992","Live",11.4,,,,,,,,,,,,
"19","381","Bl","1","2009","Live",17.9,,"Live",,,,,,,,,,
"19","381","Bl","1","2019","Live",20.6,15.1,,,,,,,,,,,
"19","382","Bl","1","1992","Live",15.8,,,,,,,,,,,,
"19","382","Bl","1","2009","Live",24.4,,"Live",,,,,,,,,,
"19","382","Bl","1","2019","Live",28.4,19.8,,,,,,,,,,,
"19","383","Bl","1","1992","Live",12.3,,,,,,,,,,,,
"19","383","Bl","1","2009","Live",18.7,,"Live",,,,,,,,,,
"19","383","Bl","1","2019","Live",22,18.5,,,,,,,,,,,
"19","384","Bl","1","1992","Live",15.9,,,,,,,,,,,,
"19","384","Bl","1","2009","Live",24.8,,"Live",,,,,,,,,,
"19","384","Bl","1","2019","Live",29.5,22,,,,,,,,,,,
"19","385","Bl","1","1992","Live",18.2,,,,,,,,,,,,
"19","385","Bl","1","2009","Live",28.9,,"Live",,,,,,,,,,
"19","385","Bl","1","2019","Live",32.4,23.4,,,,,,,,,,,
"19","386","Bl","1","1992","Live",13.1,,,,,,,,,,,,
"19","386","Bl","1","2009","Live",23.1,,"Live",,,,,,,,,,
"19","386","Bl","1","2019","Live",27,21.2,,,,,,,,,,,
"19","387","Bl","2","1992","Live",13.5,,,,,,,,,,,,
"19","387","Bl","2","2009","Live",21.2,,"Live",,,,,,,,,,
"19","387","Bl","2","2019","Live",24.3,20.9,,,,,,,,,,,
"19","388","Bl","1","1992","Live",16.1,,,,,,,,,,,,
"19","388","Bl","1","2009","Live",28.6,,"Live",,,,,,,,,,
"19","388","Bl","1","2019","Live",32.4,20.5,,,,,,,,,,,
"19","389","Bl","1","1992","Live",9.8,,,,,,,,,,,,
"19","389","Bl","1","2009","Live",15.2,,"Live",,,,,,,,,,
"19","389","Bl","1","2019","Live",17.6,,,,,,,,,,,,
"19","390","Bl","2","1992","Live",21.9,18.6,,,,,,,,,,,
"19","390","Bl","2","2009","Live",30.7,,"Live",,,,,,,,,,
"19","390","Bl","2","2019","Live",33.9,21.6,,,,,,,,,,,
"19","391","Bl","2","1992","Live",21.7,,,,,,,,,,,,
"19","391","Bl","2","2009","Live",29.9,,"Live - Scar just below DBH",,,,,,,,,,
"19","391","Bl","2","2019","Live",33,21.3,,,,,,,,,,,
"19","392","Bl","2","1992","Live",14.2,,,,,,,,,,,,
"19","392","Bl","2","2009","Live",20,,"Live",,,,,,,,,,
"19","392","Bl","2","2019","Live",22.1,16.4,,,,,,,,,,,
"19","393","Bl","2","1992","Live",14.1,,,,,,,,,,,,
"19","393","Bl","2","2009","Live",22.5,,"Live",,,,,,,,,,
"19","393","Bl","2","2019","Live",25.6,20.8,,,,,,,,,,,
"19","394","Bl","2","1992","Live",8.3,,,,,,,,,,,,
"19","394","Bl","2","2009","Live",15.8,,"Live",,,,,,,,,,
"19","394","Bl","2","2019","Live",19.9,17.7,,,,,,,,,,,
"19","395","Bl","3","1992","Live",8.4,,,,,,,,,,,,
"19","395","Bl","3","2009","Live",15.3,,"Live",,,,,,,,,,
"19","395","Bl","3","2019","Live",18.3,,,,,,,,,,,,
"19","396","Bl","3","1992","Live",13.8,,,,,,,,,,,,
"19","396","Bl","3","2009","Live",21.1,,"Live",,,,,,,,,,
"19","396","Bl","3","2019","Live",23.6,18.3,,,,,,,,,,,
"19","397","Bl","3","1992","Live",11.1,,,,,,,,,,,,
"19","397","Bl","3","2009","Live",15.1,,"Live",,,,,,,,,,
"19","397","Bl","3","2019","Live",16.4,,,,,,,,,,,,
"19","398","Bl","3","1992","Live",14,,,,,,,,,,,,
"19","398","Bl","3","2009","Live",19,,"Live",,,,,,,,,,
"19","398","Bl","3","2019","Live",21.4,17.2,,,,,,,,,,,
"19","399","Bl","3","1992","Live",13.9,,,,,,,,,,,,
"19","399","Bl","3","2009","Live",21.2,,"Live",,,,,,,,,,
"19","399","Bl","3","2019","Live",24,18.3,,,,,,,,,,,
"19","400","Bl","3","1992","Live",15.6,,,,,,,,,,,,
